"name","type","guests","cabins","crew","length","year","model","summerLowSeasonPrice","summerHighSeasonPrice","winterLowSeasonPrice","winterHighSeasonPrice","description","rating","baseMarina","country","photos","userId","createdAt","updatedAt","id","similarYachts"
SANCTUARY,Motor Yachts,10,5,9,43.04,2019,Oceano 43,34214.00,40714.00,34214.00,40714.00,"The 43m/141'1"" motor yacht 'Sanctuary' by the Italian shipyard Mangusta offers flexible accommodation for up to 10 guests in 5 cabins and features interior styling by Italian designer Alberto Mancini.",5.00,Mykonos,Greece,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANCTUARY/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANCTUARY/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANCTUARY/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANCTUARY/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANCTUARY/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,c7ef22a1-77c5-4169-895c-ffa933dd0cdc,"{b7c1deeb-9591-432a-a0a3-a3a25a71688c,90cd219f-a6d0-4be9-8c12-d24fa24381da,82ff9263-1112-436f-8e60-93b43a0273ea,4506d65e-6c51-4b78-ac70-5e96b4525277,0a2465ff-e210-41c8-9117-1e9e625778c5,ddcd6bac-243c-4ff8-94e2-cf926869dc17,e7e412c2-f32c-495f-821e-d282a0a54041,b2654d63-4c4c-4583-9590-836ce84fd1d4,c15316b0-9d37-473b-b832-5e39476b03be,352e0791-f101-4972-b94c-f4744f9c2211,d2788256-1235-401a-af55-28e069bea52e,9e0a4c7f-f63f-43c5-a7fc-b226d5ab3ab9,6c589d9a-b3aa-48f5-8812-de726e70664f,1e0d0f94-3f47-41d6-9f9a-b86ec8be778c,7b448e31-85b9-4a83-868d-70cbe6976f14,ec26f16f-1036-4bc2-aeba-2b2f35742eae,3e73da04-ab3f-425e-b705-7723fa85686f,a9b0d59c-d992-4dea-a3b1-08e5436706b7,4ec039ce-3705-4a95-af2c-677b37191f34,ad0c5576-d5d5-412f-b47e-5ba34f468637}"
SANDI IV,Motor Yachts,8,4,4,24.99,2020,Custom,4071.00,4714.00,4071.00,4071.00,The 25.91m/85' motor yacht 'Sandi IV' by shipyard Cantieri di Pisa offers flexible accommodation for up to 8 guests in 4 cabins.,4.90,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANDI IV/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANDI IV/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANDI IV/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANDI IV/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANDI IV/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,e8634d1c-15c9-4714-8118-7b280f974b44,"{9a6783f2-4350-4ac3-8a8c-c49534da0a59,5de60de1-31ad-4cae-af4a-110c6eb2a146,fc3f6ec7-ed92-4513-a258-cfbf9f784021,b2179dd1-fff4-4ac8-ac67-97f05df1eadc,0355b43f-e89c-4d60-b7a1-7155167be1f7,256b47a7-4838-4812-9cf9-327d56afb1ba,51e73621-c8e2-4766-966f-3645200c339d,4a9d3eea-44bf-472c-954e-5b3e360a8cd4,a622b4c2-d065-4a75-b303-b47c8671d3a8,cbfcf55d-5048-4edb-894d-f4439ae9d68b,bc877be4-fc61-46ec-ad43-2b8bd5519b81,af6d6b4e-5fd4-4b47-b5e3-a75eedcd2d8c,a503aaa4-d367-434c-bc4c-82d8c698aef9,568c4d59-e9cd-462a-a355-cf260ada4c6f,61f4e92f-c1f4-4892-9492-363b1439a769,eddf7fa2-d2b2-4e4c-8e94-2fdfb5eb496a,1e264de2-7999-4153-839c-71b6c22135c7,0681bd57-c571-4835-b826-6b4e69aeb847,6d1d60c7-2928-4a4b-9087-b687b103cfd6,a805b8fe-cebe-41e3-95a6-693ae9e2113d}"
SANDS,Motor Yachts,12,6,6,36.00,2018,Custom,17929.00,20357.00,17929.00,20357.00,"The 35.7m/117'2"" 'Sands' motor yacht built by the Italian shipyard Maiora is available for charter for up to 12 guests in 6 cabins. This yacht features interior styling by Fipa Italiana Yachts.",5.00,Amalfi Coast,Italy,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANDS/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANDS/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANDS/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANDS/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANDS/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"822d0bd4-85cf-4e9d-a068-c454d0a1da03","{77a6d6a4-e326-4262-9803-62a750c2dcc7,c37a3ec7-6710-4d9c-8ad8-920fbe650836,6456149d-f635-48e7-97b8-3417459c3ed7,3cd0e8e8-8560-4bac-a046-f2bb05867c76,a99ff9e3-003c-4221-b6bb-b7e8c0f3d1ea,6f5d2cca-51d9-4395-8c33-fd3aa8c6b07e,f1117a1a-77d6-4196-b296-4cf7e1728439,5b6d85b7-427e-436a-9a34-250debc062ba,3f05e75e-5ddb-4208-939a-00c0679bb53f,c706a2f5-f5e0-477c-952b-5a3fcb3175b0,e8c74b92-abb4-41e6-b959-2f505334f056,51f38418-b19f-4fe9-b8fa-1b36d0f2d3da,b551a541-011c-4a40-a325-4ce35266c697,d021e158-0f3e-48f5-9ab5-d9cb3c4d5f6e,28662e52-c760-4900-8bd6-2318b6ee5681,d5d96665-80a4-485f-a97c-3a283200341a,ed16d6ac-df4c-4850-acc6-c810969424e7,7ea59d53-173c-4eda-bfed-647ab4acb279,84bfd650-1961-4642-bfe5-10871d1f9e53,bfd96438-e780-4de7-b302-ab36031de9cf}"
SANJANA,Motor Yachts,12,4,6,32.60,2016,Custom,9286.00,9929.00,9286.00,9286.00,"The 32.9m/107'11"" motor yacht 'Sanjana' by shipyard Notika Teknik offers flexible accommodation for up to 12 guests in 4 cabins and features interior styling by British designer Evan K Marshall.",3.90,Mykonos,Greece,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANJANA/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANJANA/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANJANA/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANJANA/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANJANA/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"6d364d89-e469-406c-aed3-52fbb55c0a68","{a4e81521-e4e3-47cf-9cc3-eea8dc470a04,68daf5e9-c89a-4849-836b-08d7a8149690,d8d80dd0-4c49-470e-bfe7-85442045e16b,cff41e59-85e6-42d4-977e-8d89c3c0fbc6,15803f49-0fb2-46df-a040-59a38d9d3f6f,19cb473a-ec60-45a8-b683-699b328879a0,4de858d4-70ae-4fb2-8f10-d87df230594f,f11b6958-4b39-48f6-9ffa-ed2d6c82d7ce,a06d179b-9523-4254-b4ab-bec9f21586ba,37adb563-dad5-4da5-b6fc-070d0ebdac62,f25f321c-23a1-44ff-982d-094279aaf5c8,dad408d5-7016-42de-b25d-957a02d5c52f,d55aadf8-3d8f-44d0-86f4-064ebb943c35,718106b6-6f60-468e-bcd5-c1a93873b84a,e0b42b10-d25d-4980-a7d5-8a2ad676e847,7046af67-ae2c-4385-959d-fd2d8bc488be,85d72173-dc3c-423d-b744-fc36d9455489,acd4ce84-8fee-431e-b969-eb83f3482ca2,7eb70ba1-196a-45ee-b092-ae57b2ad1981,a64dc708-b89b-4fc7-ba7f-4416bc02f78c}"
SANOOK,Motor Yachts,12,4,4,23.00,2006,Custom,8071.00,8071.00,8071.00,8929.00,"The 23m/75'6"" 'Sanook' motor yacht built by the British shipyard Princess is available for charter for up to 12 guests in 4 cabins.",4.60,Komodo,Indonesia,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANOOK/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANOOK/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANOOK/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANOOK/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANOOK/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,e80aff3b-65a8-439b-bd80-fc78bc82ccb8,"{33bd64ef-bf60-4d10-82b5-bae88aae1e65,02bbbf25-5b23-4c9e-9a16-fd1c9b7d3459,20060a17-fbd6-46e8-b858-e4ab31e45c0b,4afb9da3-1cd4-42ba-ac01-606f9d7767f9,bea4a137-79c2-4700-a0ba-e3557c26684f,db15ff86-9140-488a-989e-542067b7006d,076df977-bf0d-4a5f-a8a4-1aeef140a325,1372130d-c204-4267-8b2b-d037f0e0ad83,c40ed4ef-2d0c-4583-a03b-16f94650aa5b,7f02881c-2ee2-4363-80d0-a2e6a4cb1f68,16266974-c3e9-4d7b-8c26-c113d27272d4,ff410d1f-4026-4542-8dbe-e59a2a037220,0d0aaf9a-b807-49d5-9c15-84938f0e4afe,434a6dcb-e196-4ab2-837f-cdf13bc4d0b5,e6272ef9-d269-4ea0-aaf9-9b36c1428669,74ef609f-dd90-4a74-824b-7946d46ab9b6,9e957476-1388-4872-b07f-65cd2805ce3e,fdeb5841-abb4-4322-a3e1-0a13865a314c,0e9addd0-8fc2-4371-8cd0-5b0623cc813f,fe7976f4-6b0e-4497-8bb2-5e43ce71550f}"
SANREF,Motor Yachts,12,5,5,35.00,2007,Custom,7000.00,9357.00,7000.00,9357.00,"The 35m/114'10"" 'Sanref' motor yacht built by the Italian shipyard Falcon Yachts is available for charter for up to 12 guests in 5 cabins.",4.50,Amalfi Coast,Italy,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANREF/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANREF/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANREF/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANREF/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANREF/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"7ea59d53-173c-4eda-bfed-647ab4acb279","{e8c74b92-abb4-41e6-b959-2f505334f056,c706a2f5-f5e0-477c-952b-5a3fcb3175b0,a3f77677-6574-4a9e-8990-ca7b65ba6b60,6f5d2cca-51d9-4395-8c33-fd3aa8c6b07e,77a6d6a4-e326-4262-9803-62a750c2dcc7,bd8cd92c-dbef-4bdc-9562-a45408afa831,0d89b2e6-30fd-4686-b4e9-3a0daef981ff,822d0bd4-85cf-4e9d-a068-c454d0a1da03,2fdbc224-ef7b-4040-9d02-7022a3454579,b551a541-011c-4a40-a325-4ce35266c697,f00023b1-d621-42b2-9805-516031a975dd,c01de4c5-49d4-4d5b-9ef9-cf0854c67da0,e584e502-55d5-4072-b1c8-7e6863652163,ad3964de-e414-45f0-ae79-0822a952404c,670ce16c-40c6-4f98-a42e-660ead0d31dc,dd6d007c-2d42-40a3-a8b6-d7ff7ae04a28,9a76913a-fe19-4103-86ee-4c51e99b861a,90d38f0e-01ae-4b6a-9eef-2d70a73747bc,c35f53dd-fde6-41a1-a0e1-4668918fdf2c,d0529d62-ff48-4a39-a4f4-b4d41402f260}"
SANSARA,Motor Yachts,12,5,7,35.50,2022,Falcon 115,11429.00,13071.00,11429.00,11429.00,"The 35.1m/115'2"" motor yacht 'Sansara' by the Italian shipyard Falcon Yachts offers flexible accommodation for up to 12 guests in 5 cabins and features interior styling by Italian designer LUCA DINI Design & Architecture.",5.00,Mykonos,Greece,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANSARA/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANSARA/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANSARA/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANSARA/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANSARA/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,d3b953f3-7bcd-4fe3-b9bc-4d173ff0f373,"{f89e2df3-fbec-4642-8a7c-58d5c7d42633,42f2e7ec-730f-4051-960b-9bce8a237f0a,ec5cd7e6-a65f-44b8-ab87-9dd54f0d6a90,2e844801-a049-4b79-ae65-d9a20b6003ca,28662e52-c760-4900-8bd6-2318b6ee5681,afe6f4eb-088a-4420-8270-348cc0467ebd,ab86175d-5b98-4f60-8540-dcc34e311a6e,b551a541-011c-4a40-a325-4ce35266c697,37e51b6d-03da-4ad2-959c-d18dc587489c,7ff04b7b-0cc0-4ed3-acdb-11f4a6c60de6,3f05e75e-5ddb-4208-939a-00c0679bb53f,1f7abb8c-b3db-4a38-96d5-205d41a6f1a9,00bf7ded-9a93-425f-bf0a-bde6277a1cd7,a99ff9e3-003c-4221-b6bb-b7e8c0f3d1ea,a6f11b4f-350f-4bb2-bdc9-b572b0679433,f1117a1a-77d6-4196-b296-4cf7e1728439,6456149d-f635-48e7-97b8-3417459c3ed7,a1c5f1ee-4be8-48f5-9d1f-00824e5c7210,7046af67-ae2c-4385-959d-fd2d8bc488be,73e7cc97-c97c-4dca-a655-cefedb1706be}"
SANSSOUCI STAR,Classic Yachts,12,7,6,53.49,2019,Conversion,22000.00,22000.00,22000.00,22000.00,"The 53.5m/175'6"" 'Sanssouci Star' classic yacht built by Husumer Shipyard is available for charter for up to 12 guests in 7 cabins.",4.90,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANSSOUCI STAR/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANSSOUCI STAR/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANSSOUCI STAR/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANSSOUCI STAR/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANSSOUCI STAR/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"29f9f4c2-ca04-44fc-9b9e-5f36567b1cc6","{7c730870-eba8-43b0-a522-33bda8e5ac62,969f5ce5-4fe2-414c-9398-f9e498367cf2,8b802dcf-523b-4b5f-a28b-5845f3dff4a9,64e8df47-1389-4313-b679-dda8c762e8ae,ae3911c1-6ab9-4469-86ba-4a64bbe372ab,e20a7ff3-ac9f-4aa7-9e89-3b13aa278572,548e6454-8bcb-4942-b708-1166519246f1,1d87ffda-c8fb-437d-984d-3ba1df1bbae0,8913db69-8d06-4b9b-9ee8-1bc4174e634e,d2205a8a-22f7-44bd-a956-c9009837fa8f,7785a5d5-80a0-4c4f-9c97-b625f00a3791,e23a2519-5d9c-424d-983e-2ee1ee4a1354,93844576-e9d2-4b06-bebd-37f4f52543f3,6e03765e-b348-4d8c-b594-693687d3363b,1166419a-0f34-461f-8032-a0898b4583d3,bd832bf2-0980-42be-a129-fe58dd2f5c2f,24d94ab6-85ba-4c17-9047-bcb538c26b60,e5f54931-d974-4436-8fab-a381a9a0ab44,9a27b8cd-1421-45aa-b229-e795cbd28ee1,e4e44f1e-513f-4c5c-86aa-6177cc066478}"
SANTA LUCIA,Gulet Yachts,8,4,3,26.00,2006,Custom,2571.00,3429.00,2571.00,2571.00,"The 26m/85'4"" gulet yacht 'Santa Lucia' by shipyard Etemoglu Boatyard offers flexible accommodation for up to 8 guests in 4 cabins.",4.00,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANTA LUCIA/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANTA LUCIA/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANTA LUCIA/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANTA LUCIA/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANTA LUCIA/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"54db5cf2-5029-4762-9611-ad68df3dae45","{e9ee4dc0-4de0-4d5f-819b-0b2d65ec9fbe,772145c1-621c-438b-be2e-6aed2d819daf,be7f88ff-0706-4a68-992f-648909d25774,2f50cbd2-73fc-48fc-a86f-e05a6a8cf698,de4815ef-d41a-46cc-903f-d384f6b9944d,f927d828-4490-4f93-9a1f-0f4c1da68370,beef7764-545e-4343-9c50-cee90502efb3,faa127c3-9bbe-4527-bf3b-ea343f713d6f,4ad48d7f-daa9-4ac1-861a-1e199bd1e99f,655ed184-a074-4bf8-8734-ae994f17a10b,419e6935-204b-4370-8c3f-79e1e0b8fb89,b9e7af6f-d6e5-4e28-9324-e3b519c30527,55100d99-2fb3-4e74-9c67-61931f499623,3ff551cd-bec2-4919-bf6f-a740e8810c95,256b47a7-4838-4812-9cf9-327d56afb1ba,49cea63e-7f89-48b5-8d71-0e956289b4f9,e37be87b-a7b3-4906-9d89-4a231abd1aa7,217b0775-bfe6-4ce5-a9bc-718127d6bb62,c4943a34-2909-4c6a-8b4e-3107b3e9ddc0,d6a05295-fe15-4f09-be30-2114afa7546a}"
SANTORINI,Motor Yachts,12,5,7,35.00,2020,Custom,49000.00,49000.00,49000.00,49000.00,"The 35m/114'10"" motor yacht 'Santorini' by shipyard Logos Marine offers flexible accommodation for up to 12 guests in 5 cabins and features interior styling by English designer H2 Yacht Design.",5.00,Abu Dhabi,UAE,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANTORINI/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANTORINI/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANTORINI/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANTORINI/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANTORINI/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"1fbe0c02-f237-48f6-a989-c71bf3432ac9","{f1117a1a-77d6-4196-b296-4cf7e1728439,42f2e7ec-730f-4051-960b-9bce8a237f0a,3f05e75e-5ddb-4208-939a-00c0679bb53f,f89e2df3-fbec-4642-8a7c-58d5c7d42633,a99ff9e3-003c-4221-b6bb-b7e8c0f3d1ea,6456149d-f635-48e7-97b8-3417459c3ed7,36590669-c55d-4b21-882b-e646c0b2c58b,670ce16c-40c6-4f98-a42e-660ead0d31dc,ec5cd7e6-a65f-44b8-ab87-9dd54f0d6a90,d3b953f3-7bcd-4fe3-b9bc-4d173ff0f373,9b0fd80b-becc-4c50-b5a0-e23e4dfafaeb,092c2dd8-005f-46b4-86a4-de5985da5bd7,afe6f4eb-088a-4420-8270-348cc0467ebd,c01de4c5-49d4-4d5b-9ef9-cf0854c67da0,e7f95bd9-b7a5-4552-99f1-20c06cff193a,28662e52-c760-4900-8bd6-2318b6ee5681,40621ddc-79f3-479f-abbe-965d47116370,7ff04b7b-0cc0-4ed3-acdb-11f4a6c60de6,ab86175d-5b98-4f60-8540-dcc34e311a6e,5ec427a5-c715-41ee-b700-a9854121148c}"
SANTOSHA,Motor Yachts,12,6,13,56.69,2024,"5700 Aluminium",66857.00,80714.00,66857.00,66857.00,The 56.7m/186' motor yacht 'Santosha' is an excellent new superyacht for the luxury charter market. Delivered by the Dutch shipyard Heesen and featuring interior styling by British designer Harrison Eidsgaard this multi-award winning yacht can comfortably,5.00,Amalfi Coast,Italy,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANTOSHA/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANTOSHA/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANTOSHA/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANTOSHA/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SANTOSHA/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"4bad7d44-2368-474d-a69c-2184396f5b5a","{e7352b52-7eb0-4176-99f4-ac052490e3b3,72427fcd-1a55-4ff0-b919-897b3595f2b6,50213b15-efdd-4ae4-9fac-8da022964401,96c504db-ccf7-417f-8016-48460b6c7552,3cc2b398-5285-4c31-b977-29aafb178876,3719d228-8965-4b99-99ea-153b9a6f148a,28b28c51-3ebd-4b26-9fd0-5542454c265c,15984a22-3e8b-4421-a040-b32c8d0fb8b1,a84a6ce6-e457-479c-bf75-f5781756f40a,9ef2bfa5-6050-4c7d-abab-c8d547f8c52b,7bf504b2-c855-4be0-bd24-d5dc4e61ffb2,5298c168-3877-4ed2-8ba6-848f823e832a,04641868-5c90-4a98-a7b5-eacc96d52b1f,cf5d7eea-a138-4611-968a-796e0f50d271,bbd209a6-d861-4263-8ca8-a35352b7e0a9,e089e823-fdf6-4bd5-8caa-e8b2614cb971,19dc2c49-863e-418d-8f12-d0914e686545,c80378a7-cf6d-49b1-938e-35a71032396b,7e51b474-a7f3-41cf-9e6e-f042e455bf8e,da101547-55fc-4779-8484-0ca994579e8a}"
SARAHLISA,Motor Yachts,8,4,2,23.02,2015,"75 Yacht",6000.00,6357.00,6000.00,6000.00,"The 22.98m/75'5"" 'Sarahlisa' motor yacht built by the British shipyard Sunseeker is available for charter for up to 8 guests in 4 cabins.",3.40,Corsica,France,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SARAHLISA/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SARAHLISA/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SARAHLISA/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SARAHLISA/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SARAHLISA/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"2f6d2027-32ca-406d-888e-0fdf8710f70f","{7bb56573-13da-4651-8fe2-459f1e3e66ed,69d38aef-9ad6-4b8c-a3fb-c5a6fda7a49b,d708733d-5379-4777-8cea-12044174a0cb,b0afc05f-c975-44cf-8f2e-5b3c25391bc3,c0f5f0da-ab9d-4d4a-8081-33a4883f4687,212444e8-1a80-4044-a882-f061818d1985,953528bf-1fad-4425-bbfb-51286a463940,3a2e9d61-d036-43ed-ab28-8e4b094908ff,c286988e-beed-4cb7-8a93-0ffa0688f029,aa7fc898-aeb1-4d87-b03e-bb009c583809,47c7d477-86d7-414e-ae02-39588b424936,dbf6ad99-ff97-4986-8232-07946a00fefc,3f3a2925-5aba-4c34-a865-7e0dc5fb3653,c569cde0-13f5-41e2-bf14-dd621a5bc815,b39d95c3-e7c8-49cf-b11f-d72a461b2c1d,9b140550-aad3-49e1-b96e-66b37d69d04f,bf567ee4-158b-4937-a127-b50e7ccc2fa6,9cfc27f8-ebd8-4582-84cc-ea273df84cb7,de071dfb-4ec2-4880-8898-bfa3b8d4628d,c8574b11-56b7-4857-9973-0473784b7c39}"
SARASTAR,Motor Yachts,12,6,15,60.20,2017,Custom,56643.00,63857.00,56643.00,63857.00,"The 60.2m/197'6"" motor yacht 'SaraStar' by the Italian shipyard Mondo Marine offers flexible accommodation for up to 12 guests in 6 cabins and features interior styling by Italian designer LUCA DINI Design & Architecture.",4.70,Amalfi Coast,Italy,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SARASTAR/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SARASTAR/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SARASTAR/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SARASTAR/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/SARASTAR/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"6bc6a776-1964-4949-babf-de8bdb5e92e9","{a47f2393-31e3-477e-98c2-92bcee10fec9,8e4f701d-6abd-47b3-9f7b-af0a972efb64,ba5bfbc5-a39a-4ac7-842d-e4e4f5ae2ead,5b155c77-2130-4f04-a7f1-b087dca27b3f,56cdf9d1-3c3e-4af2-8eaa-f45f0c5fd077,df6c7a6f-9ce6-43cb-a19c-7d139934bb0e,8a04d162-0f7d-4fd8-b75a-c37e3c4f2e25,a154b39c-c784-40c4-9f5c-3acaacdf1ff3,928b4bad-ed27-400d-9fe6-43513af99217,0286419f-394f-4012-91d6-d0570ac14ab3,8266a77a-cd39-4953-8b3d-7b20dc6393b5,8bd0b8d4-9641-4008-bb0b-a25597bdcd50,292cb845-4815-4ad0-9e9c-ee1cfb47990e,67476281-721c-45b2-8207-e250faf036e7,97a2fab3-33fd-4fd0-93f6-590304bf1eb5,dc1b6f35-c948-436f-ad6c-69c64db5bfe9,05208484-4f33-4dfe-8dd5-f91c6183ad74,45591866-e90b-4f55-924d-212e56f440c8,f013066d-9fc1-4972-99d0-22ea0852ed2a,0ff4987a-eb7e-4677-a617-dcb3f68c3b1c}"
